260.5100000000675,339.45500000027096,360.0400000004811,439.49500000053376,540.2800000001662,637.8899999999703,740.1350000000093,763.1149999997433,840.795000000071,944.7300000001633,1036.1700000003111,1043.999999999869,1044.354999999996,1045.509999999922,1137.8100000001723,1138.930000000073,1141.3350000002538,1142.319999999927,1143.1650000004083,1144.1199999999299,1157.4000000000524,1235.5450000004566,1244.499999999789,1280.5250000001251,6695.5299999999625
236.59500000030675,237.65499999990425,238.53000000053726,332.58999999998196,535.2499999999054,536.8050000006406,537.6350000005914,636.2200000003213,660.0500000004104,733.6199999999735,734.5150000001013,837.7049999999144,934.4750000000204,934.9650000003749,1034.4800000002579,1035.330000000613,1035.7100000001083,1037.5450000001365,1038.2550000003903,1038.8550000006944,1039.5150000003923,1062.6150000007328,1134.3999999999141,1167.0600000006743,6673.925000000054
574.2250000002969,577.2450000004028,578.6850000004051,579.8050000003059,580.6450000000041,775.9700000005978,987.6750000003085,1075.7650000005015,1184.595000000627,1185.6900000002497,1186.8600000007063,1188.4200000004057,1189.3850000005841,1189.9849999999788,1284.605000000738,1285.5600000002596,1373.7550000005285,1375.99500000033,1476.4700000005178,1572.3350000007486,1677.215000000615,1678.0850000004648,1679.6150000000125,1680.5050000002666,6860.830000000533
258.47999999950844,261.0050000002957,358.419999999569,359.92499999974825,360.6399999998757,456.84499999970285,457.81499999975495,660.874999999578,662.0899999998073,761.0349999995378,761.4400000002206,856.3850000000457,857.4399999997695,950.8599999999205,960.2199999999357,961.1850000001141,1057.2400000000926,1150.3750000001673,1154.3999999994412,1155.8349999995698,1156.7900000000009,1254.5899999995527,1255.4049999998824,1256.4199999997072,6459.925000000112
318.07000000026164,413.5900000001129,417.1750000004977,512.220000000525,514.5550000006551,515.1700000005803,515.9900000007838,516.7600000004313,616.135000000213,702.3650000000998,712.0750000003682,803.7350000004153,808.3100000003469,809.2350000006263,811.8500000000495,812.6150000007328,827.0400000001246,831.6500000000815,901.3950000007753,911.8650000000343,915.1450000008481,917.2550000002957,918.945000000349,919.5900000004258,920.140000000174
260.85499999953754,358.7200000001758,359.34999999972206,360.0749999995969,460.5700000001889,461.4999999994325,466.0249999997177,467.88999999989755,469.0650000002279,555.1150000001144,660.6949999995777,762.1650000000955,762.9799999995157,960.2749999994558,961.0549999997602,963.064999999915,965.0750000000698,968.2499999998981,1056.4800000001924,1057.01499999941,1057.7999999995882,1063.1549999998242,1063.6450000001787,1064.7199999993973,1155.1049999998213
289.4999999998545,392.6650000002992,395.26999999997497,396.085000000312,397.21000000007916,399.09999999962747,399.4849999998987,582.8300000002782,584.1899999995658,586.3799999997282,597.0049999996263,885.299999999901,984.7099999997154,987.3049999996438,988.3550000004034,990.1700000000274,1082.8250000004045,1083.975000000457,1085.8449999995937,1089.4049999997078,1196.21000000005,1309.2500000002328,1314.5850000000792,1392.2899999997753,1392.7700000003679
412.63999999956286,414.0649999999441,414.9950000000972,511.2199999994191,516.7350000001607,517.6799999999348,715.1699999994889,716.5899999999965,717.9249999999302,727.2149999998946,810.8499999998603,814.0800000001036,824.009999999369,910.8550000000978,919.7949999998091,922.3799999999756,923.0649999999587,924.0300000001444,925.1800000001967,926.3049999999639,1012.6549999995477,1111.3249999998661,1114.1399999996938,1137.7400000001362,8324.65999999932
452.97500000015134,454.5950000001467,550.7200000001758,555.7300000000396,556.3499999998312,557.2149999998073,558.1650000003574,649.9199999998382,651.0449999996054,758.3949999998295,758.8949999999313,854.9149999998917,947.0549999996292,1051.980000000185,1149.8400000000256,1250.6249999996653,1252.2099999996426,1253.5250000000815,1256.6100000003644,1257.309999999954,1258.114999999627,1259.0049999998882,1260.1450000001932,1261.1500000002561,6706.009999999864
499.88500000018394,501.0900000006659,597.0850000003411,599.2150000002002,600.2300000000105,799.380000000383,801.8200000005891,896.1350000008824,896.9700000006997,901.6650000003283,902.6300000004994,1196.6800000000221,1198.1650000007066,1295.3900000002322,1296.195000000822,1303.6250000004657,1305.9550000007293,1306.8250000005792,1401.9200000002456,1403.1500000001106,1404.1500000003143,1419.5300000001298,1436.3800000001065,1488.8100000007544,6973.3150000001915
